address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Bismarckstr. 17, 37581 Bad Gandersheim",,true,NI-68020-0,51.868146,10.032884,"Roswitha-Gymnasium
Bad Gandersheim",68020,05382 953680,Gymnasium - SEK I -,Gymnasium,NI
"Bismarckstr. 17, 37581 Bad Gandersheim",,true,NI-68020-1,51.868146,10.032884,"Roswitha-Gymnasium
Bad Gandersheim",68020,05382 953680,Gymnasium - SEK II -,Gymnasium,NI
"Stettiner Straße 2, 37581 Bad Gandersheim",,,NI-94638-0,51.868336,10.037292,"Osterbergschule
Förderschule Schwerpunkt Lernen",94638,05382 1295,FöS Lernen,FöS Lernen,NI
"Idinger Heide 2, 29683 Bad Fallingbostel",,,NI-92277-0,52.872746,9.694113,"Schule am Walde
Förderschule Schwerpunkt Lernen",92277,05162 981740,FöS Lernen,FöS Lernen,NI
"Idinger Heide 2, 29683 Bad Fallingbostel",,true,NI-61414-0,52.872746,9.694113,"Lieth Schule
Oberschule mit gymn. Angebot",61414,05162 98170,Hauptschule,Hauptschule,NI
"Idinger Heide 2, 29683 Bad Fallingbostel",,true,NI-61414-1,52.872746,9.694113,"Lieth Schule
Oberschule mit gymn. Angebot",61414,05162 98170,Realschule,Realschule,NI
"Idinger Heide 2, 29683 Bad Fallingbostel",,true,NI-61414-2,52.872746,9.694113,"Lieth Schule
Oberschule mit gymn. Angebot",61414,05162 98170,Ganztagsschule (o. ZB),Ganztagsschule,NI
"Idinger Heide 2, 29683 Bad Fallingbostel",,true,NI-61414-3,52.872746,9.694113,"Lieth Schule
Oberschule mit gymn. Angebot",61414,05162 98170,Oberschule,Oberschule,NI
"Michelsenstr. 3, 29683 Bad Fallingbostel",,true,NI-33583-0,52.868318,9.695347,"Hermann-Löns-Schule
Grundschule",33583,05162 90108-0,Schulkindergarten,Schulkindergarten,NI
"Michelsenstr. 3, 29683 Bad Fallingbostel",,true,NI-33583-1,52.868318,9.695347,"Hermann-Löns-Schule
Grundschule",33583,05162 90108-0,Grundschule,Grundschule,NI
"Wischland 12, 49152 Bad Essen",,true,NI-22330-0,52.33037,8.307083,Grundschule Wehrendorf,22330,05472 2226,Grundschule,Grundschule,NI
"Bühenkamp 10, 49152 Bad Essen",,true,NI-37539-0,52.306395,8.439022,Grundschule Lintorf,37539,05472 8158970,Grundschule,Grundschule,NI
"Niedersachsenstr. 22, 49152 Bad Essen",,true,NI-37527-0,52.322269,8.344247,Grundschule Bad Essen,37527,05472 2263,Grundschule,Grundschule,NI
"Lönsweg 14, 29549 Bad Bevensen",,false,NI-34927-0,53.083078,10.595766,"Waldschule
Grundschule",34927,05821 1760,Grundschule,Grundschule,NI
"Kl. Bünstorfer Str., 29549 Bad Bevensen",,true,NI-84001-0,53.07917,10.58333,"Fritz-Reuter-Schule
KGS Bevensen",84001,05821 543101,KGS - Hauptschule -,Kooperative Gesamtschule,NI
"Kl. Bünstorfer Str., 29549 Bad Bevensen",,true,NI-84001-1,53.07917,10.58333,"Fritz-Reuter-Schule
KGS Bevensen",84001,05821 543101,KGS - Realschule -,Kooperative Gesamtschule,NI
"Kl. Bünstorfer Str., 29549 Bad Bevensen",,true,NI-84001-2,53.07917,10.58333,"Fritz-Reuter-Schule
KGS Bevensen",84001,05821 543101,KGS - Gymnasium SEK I -,Kooperative Gesamtschule,NI
"Kl. Bünstorfer Str., 29549 Bad Bevensen",,true,NI-84001-3,53.07917,10.58333,"Fritz-Reuter-Schule
KGS Bevensen",84001,05821 543101,KGS - Gymnasium SEK II - Ganztagsschule (o. ZB),Kooperative Gesamtschule,NI
"Am Bahnhof 4, 29549 Bad Bevensen",,,NI-72187-0,53.079252,10.573644,"Berufsfachschule für Ergotherapie
- Staatlich anerkannte Ersatzschule -",72187,05821 42062,Berufsbildende Schule(n),Berufsbildende Schule,NI
"Am Bahnhof 4, 29549 Bad Bevensen",,,NI-72187-1,53.079252,10.573644,"Berufsfachschule für Ergotherapie
- Staatlich anerkannte Ersatzschule -",72187,05821 42062,Bildungsangebot,Berufsbildende Schule,NI
"Neuer Weg 8 -10, 48455 Bad Bentheim",,true,NI-36687-0,52.295612,7.099995,Grund- und Hauptschule Gildehaus,36687,05924 1221,Schulkindergarten,Schulkindergarten,NI
"Neuer Weg 8 -10, 48455 Bad Bentheim",,true,NI-36687-1,52.295612,7.099995,Grund- und Hauptschule Gildehaus,36687,05924 1221,Grundschule,Grundschule,NI
"Neuer Weg 8 -10, 48455 Bad Bentheim",,true,NI-36687-2,52.295612,7.099995,Grund- und Hauptschule Gildehaus,36687,05924 1221,Hauptschule Ganztagsschule,Hauptschule,NI
"Imstiege 11, 48455 Bad Bentheim",,,NI-93531-0,52.293952,7.110611,"Eylardus-Schule
FöS Schwpt. emot. u. soz. Entw. i.fr.T",93531,05924 781250,FöS Emotionale+soziale Entw.,FöS Emotionale+soziale Entwicklung,NI
"Hetlage 5, 48455 Bad Bentheim",,true,NI-67301-0,52.307567,7.161624,Burg-Gymnasium,67301,05922 90480,Gymnasium - SEK I -,Gymnasium,NI
"Hetlage 5, 48455 Bad Bentheim",,true,NI-67301-1,52.307567,7.161624,Burg-Gymnasium,67301,05922 90480,Gymnasium - SEK II -,Gymnasium,NI
"Esenser Straße 36, 26603 Aurich",,true,NI-62674-0,53.475832,7.486009,Städt. Realschule Aurich,62674,04941 67513,Realschule,Realschule,NI
"Klostergang 4, 27404 Zeven",,true,NI-16627-0,53.29665,9.281838,VGS  Klostergang,16627,04281 2790,Schulkindergarten,Schulkindergarten,NI
"Klostergang 4, 27404 Zeven",,true,NI-16627-1,53.29665,9.281838,VGS  Klostergang,16627,04281 2790,Grundschule,Grundschule,NI
"Bahnhofstr. 62, 27404 Zeven",,true,NI-66850-0,53.283279,9.276224,St.-Viti-Gymnasium,66850,04281 9836565,Gymnasium - SEK I -,Gymnasium,NI
"Bahnhofstr. 62, 27404 Zeven",,true,NI-66850-1,53.283279,9.276224,St.-Viti-Gymnasium,66850,04281 9836565,Gymnasium - SEK II -,Gymnasium,NI
"Scheeßeler Str. 3, 27404 Zeven",,true,NI-16603-0,53.28561,9.282832,Gosekamp Grundschule,16603,04281 2878,Schulkindergarten,Schulkindergarten,NI
"Scheeßeler Str. 3, 27404 Zeven",,true,NI-16603-1,53.28561,9.282832,Gosekamp Grundschule,16603,04281 2878,Grundschule,Grundschule,NI
"Kanalstraße 45, 27404 Zeven",,true,NI-42985-0,53.298906,9.264687,"Carl-Friedrich-Gauß-Oberschule
auslaufend ab 01.08.15",42985,04281 3450,Hauptschule,Hauptschule,NI
"Kanalstraße 45, 27404 Zeven",,true,NI-42985-1,53.298906,9.264687,"Carl-Friedrich-Gauß-Oberschule
auslaufend ab 01.08.15",42985,04281 3450,Realschule,Realschule,NI
"Kanalstraße 45, 27404 Zeven",,true,NI-42985-2,53.298906,9.264687,"Carl-Friedrich-Gauß-Oberschule
auslaufend ab 01.08.15",42985,04281 3450,Oberschule,Oberschule,NI
"Kronshausen 6, 26340 Zetel",,true,NI-82454-0,53.419246,7.967411,"Integrierte Gesamtschule
Friesland-Süd",82454,04453 3112,IGS/FWS - SEK I -,Integrierte Gesamtschule,NI
"Schulstr. 6, 29499 Zernien",,true,NI-34538-0,53.06676,10.882022,Grundschule an der Göhrde,34538,05863 321,Grundschule,Grundschule,NI
"Schulstr. 6, 29499 Zernien",,true,NI-34538-1,53.06676,10.882022,Grundschule an der Göhrde,34538,05863 321,Ganztagsschule,Ganztagsschule,NI
"Mühlensteg, 29462 Wustrow (Wendland)",,true,NI-34526-0,52.925648,11.117494,"Christian-Henning-Schule
Grundschule",34526,05843 306,Grundschule,Grundschule,NI
"Wremer Straße 99, 27639 Wurster Nordseeküste",,true,NI-19185-0,53.7833,8.6,Tjede-Peckes-Grundschule,19185,04705 408,Grundschule,Grundschule,NI
"Nordstr.21, 31515 Wunstorf",,false,NI-8862-0,52.4275,9.42944,"Stadtschule
Grundschule",8862,05031 913600,Grundschule,Grundschule,NI
"Paul-Moor-Weg 1, 31515 Wunstorf",,,NI-91327-0,52.41305,9.427174,"Paul-Moor-Schule
Förderschule Schwpt. geist. Entwicklun",91327,05031 9507-0,FöS Geistige Entwicklung Ganztägiger Unterricht an FöS GB/KM,FöS Geistige Entwicklung,NI
"Rubensstraße 12, 31515 Wunstorf",,true,NI-60598-0,52.414309,9.429027,"Otto-Hahn-Schule
Haupt- und Realschule",60598,05031 9569-0,Hauptschule Ganztagsschule,Hauptschule,NI
"Rubensstraße 12, 31515 Wunstorf",,true,NI-60598-1,52.414309,9.429027,"Otto-Hahn-Schule
Haupt- und Realschule",60598,05031 9569-0,Realschule,Realschule,NI
"Unter den Hestern 3, 31515 Wunstorf",,false,NI-32050-0,52.453256,9.355639,Grundschule Steinhude,32050,05033 911260,Grundschule,Grundschule,NI
"Kleine Heide 14, 31515 Wunstorf",,,NI-32013-0,52.424577,9.47328,Grundschule Luthe,32013,05031 972030,Grundschule,Grundschule,NI
"Kirchdamm 13, 31515 Wunstorf",,,NI-8850-0,52.385462,9.451742,Grundschule Kolenfeld,8850,05031 913617,Grundschule,Grundschule,NI
"Meerstr. 10, 31515 Wunstorf",,true,NI-32086-0,52.452045,9.353775,"Graf-Wilhelm-Schule Steinhide
Realschule",32086,05033 390030,Realschule Offene Ganztagsschule,Realschule,NI
"Rubensstr. 10, 31515 Wunstorf",,,NI-91303-0,52.414911,9.428843,"Fröbelschule
Förderschule Schwerpunkt Lernen",91303,05031 3050,FöS Lernen,FöS Lernen,NI
"Rubensstr. 21, 31515 Wunstorf",,,NI-32037-0,52.414309,9.429027,"Albert-Schweitzer-Schule
Verlässliche Grundschule",32037,05031 2333,Grundschule,Grundschule,NI
"Ernst-Rust-Str. 11, 29559 Wrestedt",,,NI-35117-0,52.891761,10.651665,Grundschule Wieren,35117,05825 409,Schulkindergarten,Schulkindergarten,NI
"Ernst-Rust-Str. 11, 29559 Wrestedt",,,NI-35117-1,52.891761,10.651665,Grundschule Wieren,35117,05825 409,Grundschule,Grundschule,NI
"Im Rusch 2, 27726 Worpswede",,,NI-54185-0,53.224489,8.917807,Haupt- und Realschule Grasberg/Worpswede,54185,04792 9551811,Hauptschule,Hauptschule,NI
"Im Rusch 2, 27726 Worpswede",,,NI-54185-1,53.224489,8.917807,Haupt- und Realschule Grasberg/Worpswede,54185,04792 9551811,Realschule,Realschule,NI
"Im Rusch 2, 27726 Worpswede",,,NI-17498-0,53.224489,8.917807,Grundschule Worpswede,17498,04792 9551810,Schulkindergarten,Schulkindergarten,NI
"Im Rusch 2, 27726 Worpswede",,,NI-17498-1,53.224489,8.917807,Grundschule Worpswede,17498,04792 9551810,Grundschule,Grundschule,NI
"Danziger Straße 17, 38440 Wolfsburg",,,NI-66345-0,52.422203,10.763516,"Wolfsburg-Kolleg
Institut z.Erlangung d. Hochschulreife",66345,05361 36658,Kolleg,Kolleg,NI
"Martin-Luther-Str. 23, 38440 Wolfsburg",,true,NI-66291-0,52.419186,10.768285,Theodor-Heuss-Gymnasium Wolfsburg,66291,05361 2973-0,Gymnasium - SEK I -,Gymnasium,NI
"Martin-Luther-Str. 23, 38440 Wolfsburg",,true,NI-66291-1,52.419186,10.768285,Theodor-Heuss-Gymnasium Wolfsburg,66291,05361 2973-0,Gymnasium - SEK II -,Gymnasium,NI
"Am Mühlengraben 22/24, 38440 Wolfsburg",,,NI-76090-0,52.421835,10.798593,TEUTLOFF Private Fachschule Technik Wolfsburg,76090,05361 881175,Berufsbildende Schule(n),Berufsbildende Schule,NI
"Am Mühlengraben 22/24, 38440 Wolfsburg",,,NI-76090-1,52.421835,10.798593,TEUTLOFF Private Fachschule Technik Wolfsburg,76090,05361 881175,Bildungsangebot,Berufsbildende Schule,NI
"Pestalozziallee 2, 38440 Wolfsburg",,true,NI-66278-0,52.420765,10.788422,Ratsgymnasium Wolfsburg,66278,05361 281911,Gymnasium - SEK I -,Gymnasium,NI
"Pestalozziallee 2, 38440 Wolfsburg",,true,NI-66278-1,52.420765,10.788422,Ratsgymnasium Wolfsburg,66278,05361 281911,Gymnasium - SEK II -,Gymnasium,NI
"Carl-Grete-Str. 37, 38448 Wolfsburg",,true,NI-66308-0,52.444565,10.830769,Phoenix Gymnasium Wolfsburg-Vorsfelde,66308,05363 944200,Gymnasium - SEK I - Ganztagsschule,Gymnasium,NI
"Carl-Grete-Str. 37, 38448 Wolfsburg",,true,NI-66308-1,52.444565,10.830769,Phoenix Gymnasium Wolfsburg-Vorsfelde,66308,05363 944200,Gymnasium - SEK II -,Gymnasium,NI
